,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
1411048,1411048,13742248,1399,False,5,5,100,0.000197,0.90902,0.246217,99,ReLU(),199,0.937125,0.922403,0.90902,0.887747,0.93399,0.918605,0.894246,0.869468,True,0.018736666666666624,satimage,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2825327,3189327,27050927,3999,False,7,7,100,0.000146,0.762626,0.837668,98,GELU(),499,0.790765,0.771068,0.762626,0.740219,0.791246,0.771412,0.676768,0.645969,False,0.019079999999999986,vowel(2),17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2832146,3196146,27057746,3896,False,6,6,97,0.000142,0.722222,0.946838,99,GELU(),496,0.772006,0.75055,0.722222,0.697189,0.758698,0.73611,0.717172,0.692238,False,0.03318933333333329,vowel(2),18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2837508,3201508,27063108,3293,False,0,0,94,0.000143,0.712121,0.886718,93,GELU(),493,0.779221,0.758013,0.712121,0.683948,0.773288,0.751712,0.676768,0.646333,True,0.04473333333333337,vowel(2),2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2844583,3208583,27070183,3399,False,1,1,100,0.000135,0.681818,0.953068,99,GELU(),499,0.777778,0.75648,0.681818,0.650749,0.753086,0.729201,0.69697,0.668847,False,0.06397333333333328,vowel(2),5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2848447,3212447,27074047,3398,False,1,1,99,0.000142,0.732323,0.93324,97,GELU(),498,0.772006,0.74998,0.732323,0.708885,0.765432,0.743228,0.707071,0.679151,False,0.026455333333333348,vowel(2),0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2855248,3219248,27080848,3599,False,3,3,100,0.000146,0.737374,0.916113,98,GELU(),499,0.806638,0.788368,0.737374,0.713618,0.792368,0.773138,0.616162,0.582837,True,0.046175999999999995,vowel(2),13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2860609,3224609,27086209,3296,False,0,0,97,0.000143,0.747475,0.872759,97,GELU(),496,0.802309,0.783594,0.747475,0.725569,0.790123,0.770472,0.666667,0.63634,True,0.03655600000000003,vowel(2),14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2867098,3231098,27092698,3799,False,5,5,100,0.000142,0.742424,0.857985,96,GELU(),499,0.802309,0.784647,0.742424,0.719478,0.79349,0.774399,0.757576,0.734075,True,0.03992333333333339,vowel(2),11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2872787,3236787,27098387,3396,False,1,1,97,0.000142,0.656566,0.961413,98,GELU(),496,0.777778,0.756688,0.656566,0.623905,0.756453,0.733092,0.767677,0.747048,False,0.08080799999999999,vowel(2),4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2878033,3242033,27103633,3797,False,5,5,98,0.000139,0.686869,0.988417,99,GELU(),497,0.792208,0.772246,0.686869,0.657588,0.777778,0.756481,0.676768,0.647431,False,0.07022600000000005,vowel(2),8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2883028,3247028,27108628,3598,False,3,3,99,0.000143,0.747475,0.840439,98,GELU(),498,0.802309,0.783292,0.747475,0.724748,0.790123,0.770375,0.686869,0.657997,True,0.03655600000000003,vowel(2),10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2887795,3251795,27113395,3797,False,5,5,98,0.000146,0.732323,0.89485,99,GELU(),497,0.786436,0.765947,0.732323,0.707663,0.782267,0.761367,0.777778,0.758627,True,0.03607533333333338,vowel(2),7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2891885,3255885,27117485,3399,False,1,1,100,0.00014,0.732323,0.906291,99,GELU(),499,0.779221,0.758175,0.732323,0.707025,0.768799,0.746956,0.686869,0.6577,False,0.0312653333333334,vowel(2),12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2900073,3264073,27125673,3296,False,0,0,97,0.000137,0.712121,0.95448,97,GELU(),496,0.786436,0.766202,0.712121,0.68439,0.773288,0.751305,0.666667,0.634045,False,0.04954333333333335,vowel(2),3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2905180,3269180,27130780,3399,False,1,1,100,0.000133,0.70202,0.904597,91,GELU(),499,0.774892,0.753287,0.70202,0.673698,0.766554,0.744156,0.727273,0.702846,False,0.048581333333333365,vowel(2),15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2910911,3274911,27136511,3897,False,6,6,98,0.000145,0.722222,0.987763,98,GELU(),497,0.805195,0.786569,0.722222,0.697919,0.787879,0.76757,0.707071,0.680148,True,0.05531533333333331,vowel(2),1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2916360,3280360,27141960,3599,False,3,3,100,0.000141,0.717172,0.885709,99,GELU(),499,0.76912,0.747286,0.717172,0.690694,0.760943,0.738193,0.69697,0.668772,False,0.034631999999999996,vowel(2),16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2922724,3286724,27148324,3795,False,5,5,96,0.000142,0.70202,0.896603,99,GELU(),495,0.780664,0.760427,0.70202,0.673831,0.767677,0.745828,0.747475,0.724584,False,0.05242933333333336,vowel(2),6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
