,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1655772,1756572,16305372,2505,False,1,1,6,7.9e-05,0.875,0.351055,98,SELU(),305,0.89916,0.796361,0.875,0.747018,0.893791,0.785397,0.867647,0.730961,True,0.01610666666666664,Australian,11,exp0090_politica_1_oracle_1m1l,,,0.9491017004176363,topsis_pareto_train
0,1661722,1762522,16311322,2504,False,1,1,5,8.8e-05,0.875,0.312488,99,SELU(),304,0.89916,0.797742,0.875,0.74856,0.893791,0.786814,0.867647,0.730961,True,0.01610666666666664,Australian,4,exp0090_politica_1_oracle_1m1l,,,0.9565235231241448,topsis_pareto_train
0,1665323,1766123,16314923,3506,False,3,3,7,0.000109,0.889706,0.331181,98,GELU(approximate=False),406,0.89916,0.795312,0.889706,0.780396,0.897059,0.791511,0.852941,0.701754,True,0.006302666666666641,Australian,8,exp0090_politica_1_oracle_1m1l,,,0.9530729113716488,topsis_pareto_train
0,1672049,1772849,16321649,5001,False,2,2,2,0.000199,0.860294,0.355808,99,Tanh(),601,0.890756,0.779002,0.860294,0.717242,0.883987,0.76528,0.882353,0.761404,True,0.020307999999999993,Australian,10,exp0090_politica_1_oracle_1m1l,,,0.9746742550574622,topsis_pareto_train
0,1677661,1778461,16327261,5404,False,6,6,5,0.000106,0.882353,0.330474,95,Tanh(),604,0.89916,0.796013,0.882353,0.766901,0.895425,0.789168,0.867647,0.730961,True,0.011204666666666604,Australian,7,exp0090_politica_1_oracle_1m1l,,,0.9461881230635845,topsis_pareto_train
0,1683602,1784402,16333202,2202,False,6,6,3,0.000181,0.875,0.411183,99,LeakyReLU(negative_slope=0.01),202,0.894958,0.786967,0.875,0.74856,0.892157,0.781696,0.867647,0.732841,True,0.013305333333333355,Australian,12,exp0090_politica_1_oracle_1m1l,,,0.956858137295956,topsis_pareto_train
0,1688819,1789619,16338419,2301,False,7,7,2,0.0002,0.882353,0.383882,97,LeakyReLU(negative_slope=0.01),201,0.897059,0.791606,0.882353,0.761404,0.893791,0.784891,0.867647,0.730961,True,0.009803999999999998,Australian,3,exp0090_politica_1_oracle_1m1l,,,0.9543928576424776,topsis_pareto_train
0,1695524,1796324,16345124,804,False,0,0,5,0.000144,0.875,0.336605,95,ReLU(),104,0.90126,0.800431,0.875,0.745905,0.895425,0.788097,0.852941,0.700912,True,0.017506666666666632,Australian,15,exp0090_politica_1_oracle_1m1l,,,0.9569852871349231,topsis_pareto_train
0,1701295,1802095,16350895,804,False,0,0,5,0.000137,0.867647,0.348858,96,ReLU(),104,0.897059,0.792744,0.867647,0.731579,0.890523,0.779093,0.867647,0.732841,True,0.01960800000000007,Australian,1,exp0090_politica_1_oracle_1m1l,,,0.9509277356630156,topsis_pareto_train
0,1703750,1804550,16353350,3803,False,6,6,4,0.000152,0.882353,0.341852,95,GELU(approximate=False),403,0.890756,0.778252,0.882353,0.762575,0.888889,0.774659,0.852941,0.701754,True,0.005601999999999959,Australian,16,exp0090_politica_1_oracle_1m1l,,,0.9467765650629681,topsis_pareto_train
0,1708252,1809052,16357852,3104,False,7,7,5,8.3e-05,0.889706,0.289112,97,SELU(),304,0.890756,0.778252,0.889706,0.780396,0.888889,0.775078,0.852941,0.700912,True,0.0012446666666666346,Australian,6,exp0090_politica_1_oracle_1m1l,,,0.9515768377791542,topsis_pareto_train
0,1718743,1819543,16368343,3506,False,3,3,7,0.000439,0.926901,0.26299,97,GELU(approximate=False),406,0.880535,0.720625,0.926901,0.831479,0.892138,0.748718,0.894737,0.755395,True,0.03091066666666668,car(3),17,exp0090_politica_1_oracle_1m1l,,,0.9337073240840487,topsis_pareto_train
0,1720824,1821624,16370424,3905,False,7,7,6,0.000441,0.880117,0.317957,97,GELU(approximate=False),405,0.886383,0.733315,0.880117,0.718396,0.88629,0.733092,0.900585,0.768248,True,0.004177333333333329,car(3),18,exp0090_politica_1_oracle_1m1l,,,0.9416052079477888,topsis_pareto_train
0,1726555,1827355,16376155,808,False,0,0,9,0.000324,0.880117,0.311532,97,ReLU(),108,0.886383,0.733852,0.880117,0.720477,0.88694,0.735586,0.883041,0.725088,True,0.004548666666666608,car(3),2,exp0090_politica_1_oracle_1m1l,,,0.929662990306121,topsis_pareto_train
0,1735503,1836303,16385103,3309,False,1,1,10,0.000354,0.862573,0.313434,99,GELU(approximate=False),409,0.903926,0.776987,0.862573,0.678749,0.895387,0.756774,0.894737,0.754629,True,0.027568666666666648,car(3),5,exp0090_politica_1_oracle_1m1l,,,0.9344471036882944,topsis_pareto_train
0,1738179,1838979,16387779,3805,False,6,6,6,0.000101,0.807018,0.823949,17,GELU(approximate=False),405,0.800334,0.522919,0.807018,0.533023,0.803119,0.524055,0.836257,0.604791,True,0.0044560000000000155,car(3),0,exp0090_politica_1_oracle_1m1l,,,0.9419252228811478,topsis_pareto_train
0,1743167,1843967,16392767,3508,False,3,3,9,0.000326,0.877193,0.304615,99,GELU(approximate=False),408,0.883041,0.726266,0.877193,0.710775,0.882391,0.724524,0.894737,0.754437,True,0.0038986666666666427,car(3),13,exp0090_politica_1_oracle_1m1l,,,0.9294469475336872,topsis_pareto_train
